Model_Index,mean_A2,std_A2,var_A2,median_A2,skew_A2,damage_type,severity_level,mean_S11,std_S11,var_S11,median_S11,skew_S11,mean_U2,std_U2,var_U2,median_U2,skew_U2
15,-0.0015654821222707,0.306368516393918,0.0938616678374104,0.0,-1.4138848815274376,0,1,1868948.7823774652,15121883.253861498,228671353143416.8,158355.665,0.0100657494747879,-0.0001472473712676,0.0007433697002064,5.525985111850696e-07,-0.0002098922850564,1.7242680531759806
16,-0.0015654821338325,0.306368516441475,0.0938616678665503,0.0,-1.4138848816553402,0,1,1868948.782541192,15121883.253826112,228671353142346.56,158355.665,0.0100657494276419,-0.0001472473712697,0.0007433697002058,5.525985111840899e-07,-0.0002098922850564,1.7242680531885783
17,-0.0015657192901502,0.3063398205106477,0.0938440856304958,0.0,-1.4136993343091242,0,1,1868985.2819817693,15121867.464586109,228670875616507.9,158355.88,0.0100641128323899,-0.0001473070206869,0.0007433486153809,5.525671639887999e-07,-0.0002100596902891,1.7241445380185767
18,-0.0015657193076454,0.3063398204515076,0.0938440855942619,0.0,-1.4136993365629764,0,1,1868985.2821092205,15121867.46455057,228670875615433.1,158355.88,0.0100641128083143,-0.0001473070206869,0.0007433486153809,5.525671639887993e-07,-0.0002100596902891,1.7241445380185856
19,-0.0012553558304553,0.3044098650876117,0.092665365962658,0.0,-1.3566156649059449,0,1,1869036.2178176688,15121854.137630817,228670472559782.25,156064.07,0.010078512686901,-0.0001472440885961,0.0007430079098331,5.520607540745657e-07,-0.0002099056728184,1.7228981789008022
20,-0.0012553557995645,0.3044098648717148,0.0926653658312156,0.0,-1.3566156548073718,0,1,1869036.217221483,15121854.13809582,228670472573845.7,156064.07,0.0100785127239968,-0.0001472440886138,0.0007430079098097,5.520607540397939e-07,-0.0002099056728184,1.7228981790091873
21,-0.0012553619805628,0.3044100505348751,0.0926654788666452,0.0,-1.3566179437912145,0,1,1869036.2243839356,15121854.13103578,228670472360323.88,156063.015,0.0100785138282764,-0.000147244097715,0.000743007891376,5.520607266470128e-07,-0.0002099056728184,1.722898141012481
22,-0.0012553619591573,0.3044100504752203,0.0926654788303262,0.0,-1.356617943096638,0,1,1869036.2245839904,15121854.130893093,228670472356008.5,156063.015,0.0100785138119805,-0.0001472440977128,0.0007430078913767,5.520607266481546e-07,-0.0002099056728184,1.722898140999412
23,-0.0015654647781516,0.3063598990628186,0.0938563877537804,0.0,-1.4139439544079302,0,1,1868977.9095666893,15121888.164128382,228671501648406.03,158356.07,0.0100787246677078,-0.0001471480042497,0.000743310862526,5.525110383491836e-07,-0.0002098844706779,1.72509109015132
24,-0.0015654647018403,0.3063598994333747,0.0938563879808275,0.0,-1.4139439310247035,0,1,1868977.910757961,15121888.163197031,228671501620238.47,158356.07,0.0100787245882611,-0.0001471480042508,0.0007433108625257,5.525110383487557e-07,-0.0002098844706779,1.7250910901574152
25,-0.0015654646114749,0.3063599044336906,0.09385639104462,0.0,-1.4139438630962105,0,1,1868977.9091575383,15121888.159787895,228671501517133.38,158356.07,0.0100787248056744,-0.0001471479999658,0.0007433108692879,5.525110484016225e-07,-0.0002098844706779,1.7250910756389914
26,-0.0015654646147402,0.3063599044354893,0.0938563910457221,0.0,-1.41394386304468,0,1,1868977.908637293,15121888.160256607,228671501531308.97,158356.07,0.0100787248264164,-0.0001471479999658,0.0007433108692879,5.525110484016258e-07,-0.0002098844706779,1.7250910756389126
27,-0.0015654629709681,0.3063599164230741,0.0938563983907529,0.0,-1.4139432552155893,0,1,1868977.908152604,15121888.170199422,228671501832017.25,158356.07,0.010078721042969,-0.0001471480047251,0.000743310859056,5.525110331906824e-07,-0.0002098843251587,1.7250910584244314
28,-0.0015654628966957,0.3063599165918603,0.0938563984941716,0.0,-1.4139432475970606,0,1,1868977.9086688156,15121888.169774,228671501819150.9,158356.07,0.0100787210157154,-0.0001471480047251,0.000743310859056,5.525110331906836e-07,-0.0002098843251587,1.7250910584244272
29,-0.0015654627918396,0.3063599234784569,0.0938564027137259,0.0,-1.4139432143835051,0,1,1868977.909945245,15121888.167445645,228671501748732.6,158356.07,0.0100787215712501,-0.0001471480058815,0.0007433108557858,5.525110283290821e-07,-0.0002098843397106,1.7250910424498818
30,-0.0015654627932387,0.3063599233864396,0.0938564026573451,0.0,-1.4139432164340722,0,1,1868977.90955548,15121888.167825757,228671501760228.62,158356.07,0.010078721571933,-0.0001471480059128,0.0007433108557116,5.525110282187471e-07,-0.0002098843397106,1.7250910424394326
31,-0.001255491607445,0.3044039569329198,0.0926617689964188,0.0,-1.3570732971592745,0,1,1869036.1435505825,15121854.223770203,228670475164956.8,155724.9,0.0100785399936066,-0.0001472434552967,0.0007430108942166,5.520651889246192e-07,-0.0002099037228617,1.7229324012935243
32,-0.0012554915649369,0.3044039567179102,0.0926617688655193,0.0,-1.357073289611465,0,1,1869036.1435516689,15121854.223649276,228670475161299.4,155724.9,0.0100785400260642,-0.0001472434553315,0.0007430108941296,5.520651887953967e-07,-0.0002099037228617,1.722932401164065
33,-0.0012554699307927,0.3044037918486685,0.0926616684918475,0.0,-1.3570698777779833,0,1,1869036.146899431,15121854.225069236,228670475204244.28,155725.43,0.0100785327686956,-0.000147243461937,0.0007430108762747,5.520651622626255e-07,-0.0002099037228617,1.7229322761975223
34,-0.0012554699911689,0.3044037923963088,0.092661668825255,0.0,-1.3570699130988813,0,1,1869036.1469017311,15121854.225138145,228670475206328.38,155725.43,0.0100785327580488,-0.0001472434619392,0.000743010876274,5.520651622615422e-07,-0.0002099037228617,1.722932276210468
35,-0.0015688765098144,0.3061391205772376,0.0937211611478044,0.0,-1.4120243683277507,0,1,1868997.820020788,15121801.365698954,228668876543654.75,156736.885,0.0100505830061919,-0.0001479902732076,0.0007434238893342,5.526790792328137e-07,-0.0002106928295688,1.7213023281116515
36,-0.0015688765069226,0.3061391205778765,0.0937211611481956,0.0,-1.4120243683574896,0,1,1868997.820224193,15121801.365207382,228668876528787.8,156736.885,0.0100505829488939,-0.0001479902732867,0.0007434238891093,5.52679078898438e-07,-0.0002106928295688,1.7213023272132526
37,-0.0015685593845148,0.3062540325676239,0.0937915324639312,0.0,-1.4132466964681547,0,1,1868967.5505258648,15122099.943123993,228677906689830.62,156880.41,0.0100911136185592,-0.0001475530802897,0.0007433607340363,5.525851809071166e-07,-0.0002101702411891,1.7231676177818045
38,-0.0015685593688203,0.3062540326309799,0.0937915325027373,0.0,-1.4132466933153185,0,1,1868967.550162477,15122099.943454811,228677906699836.1,156880.41,0.0100911136305777,-0.0001475530802897,0.0007433607340363,5.525851809071161e-07,-0.0002101702411891,1.7231676177818014
39,-0.0017399748436652,0.3160598646492816,0.0998938380421222,0.0,-1.31242389272806,0,1,1869006.3680225532,15121825.404435484,228669603562230.4,156794.775,0.0100678266781326,-0.0001462986678447,0.0007461261173209,5.567041829484739e-07,-0.0002101947611663,1.7206280136778456
40,-0.0017399749253383,0.3160598646651449,0.0998938380521497,0.0,-1.3124239027908418,0,1,1869006.368399906,15121825.403998828,228669603549024.28,156794.775,0.0100678267250688,-0.0001462986678447,0.0007461261173209,5.567041829484752e-07,-0.0002101947611663,1.720628013677847
41,-0.001575965435668,0.3060976873606547,0.0936957942075411,0.0,-1.4112952827832987,0,1,1869092.546091231,15123698.796531923,228726265288221.2,155501.90000000002,0.0098965112315494,-0.0001485318540249,0.0007436048357916,5.529481518127045e-07,-0.0002107966720359,1.7168232315968748
42,-0.0015759654403425,0.3060976873603812,0.0936957942073736,0.0,-1.411295282774503,0,1,1869092.545478984,15123698.796767715,228726265295353.2,155501.90000000002,0.0098965113441864,-0.0001485318540249,0.0007436048357916,5.529481518127046e-07,-0.0002107966720359,1.7168232315968628
43,-0.0020210665681276,0.313837624337932,0.0984940544500769,0.0,-1.381643891917504,0,1,1869286.5336818728,15121811.840158686,228669193329163.4,158353.21000000002,0.0102297354058128,-0.0001506806294447,0.0007444801405411,5.5425067966023e-07,-0.0002110322093358,1.7982864865016004
44,-0.002021066553499,0.3138376243393242,0.0984940544509507,0.0,-1.3816438906242647,0,1,1869286.5346396875,15121811.839377608,228669193305540.8,158353.21000000002,0.0102297353529085,-0.0001506806294272,0.0007444801406062,5.542506797570775e-07,-0.0002110322093358,1.7982864867436716
45,-0.0015710672022296,0.3061783858820151,0.0937452039813161,0.0,-1.411658540597368,0,1,1868970.45975143,15134591.416980272,229055857358932.9,155398.755,0.009043529525502,-0.0001483758170185,0.0007437335425779,5.531395823556022e-07,-0.0002109620691044,1.7157703621370133
46,-0.0015710671979534,0.3061783859364438,0.0937452040146459,0.0,-1.411658538901963,0,1,1868970.4599471784,15134591.416646428,229055857348827.7,155398.755,0.0090435295592236,-0.0001483758170179,0.0007437335425781,5.531395823557958e-07,-0.0002109620691044,1.71577036213403
47,-0.0015670263772306,0.3062362688379649,0.0937806523517983,0.0,-1.4118583807090286,0,1,1868425.7082487687,15145403.652869908,229383251808365.2,156892.555,0.0087781582314449,-0.0001483276926754,0.0007440347778499,5.535877506502593e-07,-0.0002106176252709,1.7141354562059694
48,-0.0015670263920764,0.3062362688331313,0.0937806523488378,0.0,-1.411858380698911,0,1,1868425.70777117,15145403.65318617,229383251817944.97,156892.555,0.0087781582856936,-0.0001483276926426,0.0007440347779368,5.535877507795775e-07,-0.0002106176252709,1.7141354563579034
49,-0.0015670241975537,0.3062368035926234,0.093780979874627,0.0,-1.4118527565787522,0,1,1868426.07279975,15145404.289272634,229383271085517.97,155953.675,0.0087791888263165,-0.0001483277781441,0.0007440346479847,5.535875574017388e-07,-0.0002106034953612,1.714135339921571
50,-0.0015670241948097,0.3062368035878547,0.0937809798717063,0.0,-1.4118527567247754,0,1,1868426.0734534813,15145404.288841924,229383271072471.3,155953.675,0.0087791887552865,-0.0001483277781441,0.0007440346479847,5.535875574017396e-07,-0.0002106034953612,1.7141353399215664
51,-0.0015710447425749,0.306179902322787,0.0937461325863914,0.0,-1.4116306795222011,0,1,1868971.6050085856,15134588.184355935,229055759510046.38,154549.99,0.0090425485122219,-0.0001483764035163,0.0007437336697561,5.531397715290082e-07,-0.0002109807683154,1.715766040007249
52,-0.0015710447327301,0.3061799023242163,0.0937461325872666,0.0,-1.411630679592974,0,1,1868971.6053439805,15134588.183963636,229055759498171.7,154549.99,0.0090425485092818,-0.0001483764035163,0.0007437336697561,5.531397715290079e-07,-0.0002109807683154,1.71576604000725
53,-0.0015761182592661,0.306109222240068,0.0937028559404193,0.0,-1.4111071942726363,0,1,1869090.9670517317,15123689.026983896,228725969784913.12,154611.71000000002,0.0098922099738152,-0.0001485350756367,0.0007436035640583,5.529462604803185e-07,-0.0002108622866217,1.7168036847647374
54,-0.0015761182582403,0.3061092222477674,0.093702855945133,0.0,-1.4111071942014357,0,1,1869090.966864743,15123689.02721501,228725969791903.7,154611.71000000002,0.0098922099770668,-0.0001485350756334,0.0007436035640598,5.529462604824644e-07,-0.0002108622866217,1.716803684744312
55,-0.0020214791429011,0.3138633005389444,0.0985101714251997,0.0,-1.3813319143376934,0,1,1869286.2779364404,15121811.846194023,228669193511693.88,159353.935,0.0102297830959873,-0.0001506806269576,0.0007444758442799,5.542442827163908e-07,-0.0002110396453645,1.79818957853204
56,-0.002021479148834,0.3138633005568665,0.0985101714364499,0.0,-1.38133191393341,0,1,1869286.277544555,15121811.846587723,228669193523600.8,159353.935,0.0102297831000076,-0.0001506806269576,0.0007444758442799,5.542442827163917e-07,-0.0002110396453645,1.7981895785320352
57,-0.0017380718947762,0.3160810395790628,0.099907223581381,0.0,-1.3117464903759288,0,1,1869006.7125218504,15121825.038908396,228669592507356.9,156617.56,0.010067754558761,-0.0001462997465538,0.0007461204126304,5.566956701437976e-07,-0.000210187427001,1.7205542608613542
58,-0.0017380718834622,0.3160810395390156,0.0999072235560647,0.0,-1.3117464899586069,0,1,1869006.7123237175,15121825.039092112,228669592512913.2,156617.56,0.010067754562697,-0.0001462997465538,0.0007461204126304,5.566956701437965e-07,-0.000210187427001,1.7205542608613773
59,-0.0015686359377632,0.3062682816378214,0.0938002603373838,0.0,-1.4130361018965212,0,1,1868967.4946573933,15122096.8005208,228677811644321.44,156075.08000000002,0.0100898968062249,-0.0001475542830096,0.0007433606729971,5.52585090158727e-07,-0.000210226222407,1.7231617012732374
60,-0.0015686359334466,0.3062682816295685,0.0938002603323286,0.0,-1.413036102026762,0,1,1868967.4941252188,15122096.800934171,228677811656823.56,156075.08000000002,0.0100898968324247,-0.0001475542830096,0.0007433606729971,5.525850901587271e-07,-0.000210226222407,1.723161701273238
61,-0.0015687493551437,0.3061356937534731,0.0937190629899202,0.0,-1.4120542231140434,0,1,1868998.3885347145,15121802.901383216,228668922988281.9,156859.75,0.0100506028934618,-0.0001479902008189,0.000743424098829,5.526793907198045e-07,-0.00021063289023,1.7213070818132767
62,-0.0015687493775262,0.306135693805998,0.0937190630220797,0.0,-1.4120542232247002,0,1,1868998.3883314703,15121802.901559928,228668922993626.28,156859.75,0.0100506029037497,-0.0001479902008058,0.000743424098848,5.526793907480079e-07,-0.00021063289023,1.7213070817272351
63,-0.0015650107861729,0.3063641929390789,0.0938590187152131,0.0,-1.413939741592498,0,1,1868973.9766098864,15121923.575314056,228672572617639.03,157807.97,0.0100773651849984,-0.0001471408763629,0.0007433295260453,5.525387842907732e-07,-0.0002098843106068,1.725192728229991
64,-0.0015651296339031,0.3063651469948198,0.0938596032931575,0.0,-1.4139386782791097,0,1,1868973.5507663724,15121920.198218135,228672470481277.7,156786.03,0.0100775426986834,-0.0001471411067572,0.0007433286837926,5.525375321489354e-07,-0.0002098843106068,1.7251845205899643
65,-0.0012745098094088,0.3044879141613744,0.0927128898703445,0.0,-1.360392801481819,0,1,1869033.5438814668,15121856.26756542,228670536976907.6,155765.265,0.0100783476479358,-0.0001472258072632,0.0007430637983404,5.521438084040634e-07,-0.0002099038392771,1.7232921663160123
66,-0.0012748538309338,0.3044836641029002,0.0927103017055277,0.0,-1.3608590600961252,0,1,1869033.5287322516,15121856.291031882,228670537686620.53,156883.03,0.010078311232207,-0.0001472252804323,0.0007430663028972,5.521475305013598e-07,-0.0002099021075991,1.7233197929268915
67,-0.0015650591250743,0.3063661695553876,0.0938602298480404,0.0,-1.4139339063742409,0,1,1868971.88446043,15122667.70217559,228695078430424.72,159555.42,0.0100383260459509,-0.0001471401680262,0.0007433369883257,5.525498782131996e-07,-0.0002098842087434,1.7251706526569404
68,-0.0015651530285026,0.3063671056601318,0.0938608034305664,0.0,-1.413932389395181,0,1,1868971.5104814183,15122664.462810496,228694980454751.47,159333.35499999998,0.0100384714763812,-0.0001471401183261,0.0007433370327775,5.525499442985715e-07,-0.000209884281503,1.7251691350521412
69,-0.001297524875691,0.3044257942205187,0.0926750641867936,0.0,-1.363261077047707,0,1,1869022.6742869464,15121860.386809152,228670661558147.9,156386.11,0.0100778259567704,-0.0001472767150631,0.0007431484434924,5.522696090652098e-07,-0.0002099061530316,1.7258514974629615
70,-0.0012975824280169,0.3044212226149779,0.0926722807783979,0.0,-1.3636240305321656,0,1,1869022.6261768688,15121860.445197009,228670663324013.84,156748.545,0.0100778371920529,-0.0001472763488568,0.000743150687996,5.522729450690571e-07,-0.0002099044068017,1.725880227590877
71,-0.0015651087864262,0.3063732717607783,0.0938645816494037,0.0,-1.413824622484154,0,1,1868946.947030291,15131572.813994171,228964495825207.56,159529.28,0.0095872453388524,-0.0001471597886763,0.0007433949180624,5.526360042010684e-07,-0.0002098826371366,1.724005559349293
72,-0.0015651890663205,0.306374065988454,0.0938650683102975,0.0,-1.4138233886883538,0,1,1868946.5100261776,15131570.05009517,228964412180937.2,159345.64,0.0095872822516146,-0.0001471597356577,0.0007433949899913,5.526361111441722e-07,-0.0002098838303936,1.7240044944841089
73,-0.0015658836135979,0.3064152966118495,0.0938903339977277,0.0,-1.412862298827238,0,1,1868767.825328227,15151912.437500129,229580450513671.03,159312.135,0.0211811923438491,-0.0001473940285552,0.0007438681843795,5.533398757321352e-07,-0.000209936290048,1.714978200355865
74,-0.0015659180493292,0.3064157102282737,0.0938905874746973,0.0,-1.4128593695342633,0,1,1868767.649283216,15151911.475740643,229580421368680.97,159081.475,0.0211815250668025,-0.0001473940110852,0.0007438682028439,5.533399032023312e-07,-0.000209938007174,1.7149776154314944
75,-0.001563871457093,0.3065799289507022,0.0939912528354176,0.0,-1.410456671205974,0,1,1868052.691426388,14971886.077253038,224157372710243.38,159792.13,0.0208757796566101,-0.0001480472166918,0.000745470384916,5.557260947869277e-07,-0.0002098674303852,1.6896662435398513
76,-0.0015638714811977,0.3065799289831281,0.0939912528552998,0.0,-1.4104566712515332,0,1,1868052.6911638803,14971886.077356134,224157372713330.4,159792.13,0.0208757797096821,-0.0001480472166918,0.000745470384916,5.557260947869291e-07,-0.0002098674303852,1.6896662435398444
77,-0.001567394783943,0.3064704870443683,0.0939241594292123,0.0,-1.4120045565796313,0,1,1869987.3641938395,15144370.057252316,229351944431000.5,158986.975,0.0015272817768552,-0.0001474946622131,0.0007442179349669,5.538603347264978e-07,-0.0002098923141602,1.7069686607181167
78,-0.0015673948042782,0.3064704869903115,0.0939241593960787,0.0,-1.4120045522492832,0,1,1869987.365014862,15144370.05664326,229351944412553.0,158986.975,0.0015272817129586,-0.0001474946621691,0.0007442179350578,5.538603348617331e-07,-0.0002098923141602,1.7069686609039176
79,-0.0015673904761275,0.3064704873420472,0.0939241596116718,0.0,-1.4120017714167197,0,1,1869987.3895464377,15144370.138954123,229351946905645.3,158749.055,0.0015270144097104,-0.0001474946714846,0.0007442179076785,5.538602941095014e-07,-0.0002098789263982,1.7069685662231104
80,-0.0015673904793264,0.3064704871742639,0.0939241595088306,0.0,-1.4120017771872009,0,1,1869987.39019542,15144370.138513671,229351946892304.62,158749.055,0.0015270143466202,-0.0001474946715891,0.0007442179073818,5.53860293667873e-07,-0.0002098789263982,1.7069685652824147
1,-0.0016338072472681,0.3067897706762245,0.0941199633915704,0.0,-1.4146018932185995,0,10,1868919.8317632764,15123423.234015822,228717930315169.6,156133.515,0.0100815144053109,-0.000153222866799,0.0007453276604433,5.555133214219713e-07,-0.0002121958095813,1.6789175175474325
2,-0.0016338072169853,0.306789770469443,0.0941199632646935,0.0,-1.4146018844246608,0,10,1868919.8305251976,15123423.23493016,228717930342825.44,156133.515,0.0100815145009624,-0.0001532228668044,0.0007453276604414,5.555133214190995e-07,-0.0002121958095813,1.6789175175796351
3,-0.0015238161019384,0.3071114232172773,0.0943174262705416,0.0,-1.3985310354639455,0,10,1866178.5091040032,15135798.6677417,229092401310411.4,158286.115,0.0155422736495172,-0.0001492795378368,0.0007447162427367,5.54602282195902e-07,-0.0002104576415149,1.699851726343187
4,-0.0015238160353234,0.3071114233576408,0.094317426356756,0.0,-1.398531023324544,0,10,1866178.5089250205,15135798.667795151,229092401312029.6,158286.115,0.0155422736689297,-0.0001492795378346,0.0007447162427374,5.546022821969369e-07,-0.0002104576415149,1.6998517263304431
